SCHOOL,AGE,HOURPAY
18,39,18.690001
12,17,6.1300001
18,39,16.950001
14,59,3.22
11,55,8.0500002
10,63,10.16
18,38,13.11
11,41,19.24
10,65,8.1000004
14,23,10.53
16,51,1.6900001
16,48,1.6900001
13,22,6.25
17,56,21.969999
11,45,10.03
11,46,11.95
11,23,9
11,21,8.5900002
11,50,26.32
16,50,8.3999996
16,46,29.799999
11,27,9.2299995
13,61,10.35
11,57,5.8000002
17,22,2.6300001
14,23,5.7800002
12,64,6.5999999
11,61,18.91
10,37,2.7
11,52,15.48
13,52,19.6
19,43,6.1300001
23,70,4.8000002
16,30,24.530001
18,31,9
17,52,11.79
10,62,9.1700001
19,53,8.6599998
11,53,11.36
11,42,13.84
14,40,6.75
12,31,7.4000001
14,62,16.17
13,42,15.86
16,36,18.870001
13,50,16.35
14,46,27.15
11,35,7.1399999
12,67,6
16,40,7.5
11,33,6.25
13,24,5.7800002
19,55,41.57
18,56,17.209999
11,24,6.5900002
14,49,14.94
17,55,16.889999
15,21,6.1799998
11,31,6.25
14,59,19.219999
16,59,27.49
12,33,13.13
16,37,12.08
17,43,19.42
13,46,16.709999
13,44,11.13
13,51,8.7299995
13,49,7.0799999
14,47,12.25
11,48,4.6900001
10,61,7.3299999
11,21,5.48
11,47,8.21
11,50,9.8999996
16,23,10.92
13,24,3.7
19,41,9.1599998
17,42,14.78
12,56,9.6400003
12,43,6.3699999
11,39,7.1399999
10,39,6.5999999
10,64,5.8000002
11,46,18.309999
11,44,7.8400002
15,20,3.54
11,41,6.1900001
12,62,8.0699997
10,58,19.23
16,23,6.2399998
18,24,9.6300001
21,39,11.86
10,65,18
18,33,54.110001
10,65,8.1099997
13,45,18.74
11,59,6.25
13,22,2.6700001
12,18,3
11,35,6
11,40,9.6000004
13,24,6.52
13,42,18.459999
13,32,6.46
11,47,9.8699999
12,46,7.71
14,48,11.8
11,41,14.18
13,53,19.719999
11,50,5.1999998
16,38,19.25
12,31,14.42
10,51,6.9400001
10,59,5.6199999
16,23,9.1099997
16,23,9.1099997
16,32,13.46
17,30,20
10,56,6.0500002
13,41,8.04
11,40,23.09
11,38,11.2
14,54,8.04
13,33,16.25
16,29,18.280001
12,56,19.690001
11,57,12.3
10,56,10.27
12,47,6.1100001
11,40,12.31
21,43,26.450001
19,44,31.25
17,48,65.940002
13,61,16.15
10,50,23.379999
12,18,3.3299999
10,47,5.8099999
11,40,6
11,42,6.1700001
11,29,6.5599999
11,55,12.49
12,55,15.87
16,52,20.24
16,25,14.68
11,51,6.77
11,54,13.23
11,23,4.6100001
11,39,11.32
19,51,19.780001
18,40,12.9
16,40,16.950001
16,25,5.75
16,43,19.24
13,39,19.219999
11,54,19.77
11,55,19.700001
11,53,7.4499998
11,45,7.8200002
11,44,14.54
17,43,14.86
14,43,5.5
12,39,5.5
13,62,7.3000002
16,22,8
13,35,16.48
13,24,6.4400001
11,22,6.9000001
11,34,6.25
10,63,7.1999998
10,63,15.95
11,27,6.25
12,44,13.84
12,46,10.24
12,47,6.1500001
11,30,10.58
11,46,1.95
10,63,10.85
10,59,9
11,57,14.37
16,40,44.889999
13,55,14.42
22,37,12.66
12,59,15.51
13,58,16.67
12,60,13
10,60,15.56
10,60,4.8000002
11,54,10.43
11,38,7.1999998
11,53,5.3299999
10,58,10.09
13,43,29.57
14,33,17.33
12,42,6
17,58,20.780001
13,31,13.18
11,47,9.1300001
13,38,8.4700003
11,40,8.7600002
16,28,13.23
15,48,18.18
13,50,10.42
17,38,31.58
18,40,31.190001
16,58,3
11,23,6.5
12,50,19.23
13,43,13.66
12,53,11
14,52,8
10,57,9.3699999
13,63,19.209999
16,41,24.549999
11,34,13.37
13,23,8.8699999
12,24,6.9400001
20,58,7.6300001
10,28,15.54
10,26,8.4700003
11,54,14.03
11,50,10.41
10,39,9.5200005
17,34,20.58
12,57,18.690001
11,50,7.2600002
17,41,34.060001
16,41,6
10,63,15
18,41,42.619999
13,42,10.69
13,39,15.23
11,44,4.71
18,26,7.3899999
17,25,12.03
12,19,6.1999998
11,43,5.48
11,40,6.8600001
13,40,5.0900002
11,41,1.67
11,45,6.1700001
17,50,22.18
17,50,22.18
17,45,13.55
11,41,7.9200001
10,67,11.56
18,43,30.030001
15,41,11.63
13,28,8.3699999
16,59,8.6499996
13,44,6.1700001
11,58,14.54
21,40,10.92
18,29,13.24
12,23,6.9400001
13,45,17.190001
13,42,8
13,22,4.3800001
18,27,7.6900001
11,51,10.07
12,24,7.3800001
14,41,31.25
13,35,12
22,55,25
11,54,8.5600004
11,58,11.24
11,39,6.8200002
11,43,7.1500001
13,20,6.8800001
11,59,8.4300003
13,59,8.1000004
11,42,23.32
17,41,34.619999
11,25,5.3800001
11,39,9.7200003
11,43,8.6700001
16,44,11
11,28,15.23
13,27,6.9000001
13,25,13.45
11,37,6.79
11,39,8
12,19,6.1700001
15,30,8.3800001
14,26,6.2800002
10,51,17.309999
19,34,9.3500004
13,58,13.37
13,26,27.32
14,31,7.5
13,30,2.5
11,49,11.29
13,26,7.5599999
10,31,8.5600004
13,40,8.2299995
12,55,6.1300001
12,44,5.1399999
10,37,8.2799997
22,42,20.6
16,34,24.23
17,28,14.42
17,38,19.4
13,59,7.5799999
14,56,21.969999
13,33,6.25
12,23,13.2
13,54,6
11,51,5.5999999
11,30,5.6500001
12,54,17.030001
12,46,24.5
13,27,9.7399998
11,27,11.41
16,37,18.07
11,45,6.9200001
11,46,8.8900003
13,35,15.4
11,40,9.96
10,65,13.84
11,64,4.4099998
16,34,13.16
14,37,8.8000002
16,36,20.83
14,44,17.049999
13,55,8.4700003
13,42,6.3099999
14,42,9.6000004
21,50,23.51
17,42,45.060001
13,31,13.51
16,27,15.94
11,53,24.709999
11,43,7.6900001
11,46,9.6099997
11,47,5.75
16,21,3.8499999
21,51,22.51
21,48,15.07
19,29,11.09
14,36,10.62
12,52,16.559999
13,52,19.48
13,33,15.39
11,35,19.389999
13,51,15.03
17,49,23.07
13,20,12.86
11,53,9.79
11,46,6.79
16,41,20
19,33,8.2399998
11,46,4.7399998
11,39,6.25
18,28,20.68
11,33,13.31
12,31,14.42
13,31,9.8000002
14,36,8.5699997
11,34,5.2399998
11,23,4.9499998
19,36,16.83
10,44,7.1999998
12,63,3.1800001
10,41,8.6599998
11,43,19.309999
13,18,14.42
11,16,3.3399999
15,48,22.860001
13,56,11.11
18,45,4.5300002
11,48,6.79
17,47,6.9000001
11,28,6.25
13,45,10.75
14,54,16
13,48,8.9300003
12,53,10.71
16,23,10.41
11,53,17.440001
10,53,7.0300002
16,42,23.09
11,32,8.0900002
12,51,8.5900002
22,43,9.5799999
21,41,42.73
17,24,13.11
17,23,8.8100004
10,68,13.25
13,33,12.91
16,32,16.620001
12,50,13.09
16,56,18.139999
11,60,10.16
12,41,29.91
11,55,13.98
11,57,23.09
12,28,9.5600004
13,32,12
15,57,17.209999
11,42,6.4200001
11,51,10.58
16,23,13.37
11,52,10.92
11,39,7.29
9,24,11.02
18,31,22.190001
18,31,23.08
12,55,10.63
13,19,8.5100002
20,50,19.23
11,41,14.6
11,40,6.5300002
11,51,10.53
12,49,6.5599999
13,20,8.6099997
16,56,21.68
16,55,21.09
19,26,11.25
17,23,8
10,29,18.42
12,29,13.44
11,20,6.5999999
10,63,8.75
11,50,12.49
10,51,5.1700001
11,51,8.6400003
17,57,21.84
13,57,10.41
13,56,40.599998
17,23,6.3200002
21,26,16.24
16,23,8.6499996
17,30,17.92
12,44,6.5500002
16,57,9.1099997
11,44,7.4400001
11,42,7.8099999
11,44,15.59
18,39,32.130001
10,56,8.5299997
13,19,4.79
11,63,9.6000004
13,48,13.92
12,30,8.4099998
10,56,11.17
11,49,28.34
11,50,16.49
11,51,11.54
15,21,5.29
11,26,6.3099999
11,43,5.23
11,40,7.6999998
13,20,5.4000001
12,62,11.84
11,37,4.6999998
11,36,12
11,54,15.84
11,53,9.6300001
14,23,1.64
20,28,48.080002
13,36,17.129999
15,59,48.470001
10,66,7.1700001
11,58,6.2600002
13,31,12.16
11,34,11.55
11,43,21.26
12,39,9.2299995
19,35,37.91
11,34,6.23
16,28,15.33
17,58,16.030001
12,27,12.63
19,37,5.1900001
13,32,21.139999
16,63,9.9300003
11,46,8.0200005
11,40,6.4499998
11,69,12.5
11,69,12.03
13,36,7.3600001
11,52,9.4300003
11,51,11.34
11,20,8.9300003
18,41,12.39
9,48,12.35
11,57,9.6400003
13,53,38.459999
13,45,8.6499996
10,57,9.0699997
15,52,10.85
12,49,7.8499999
11,70,6.6100001
11,52,6.2399998
13,28,14.93
14,29,10.5
13,32,8.5600004
12,47,1.47
13,58,13.45
12,57,25.940001
11,58,12.81
13,18,6.79
17,31,11.89
12,33,10.41
13,59,26
10,36,2.5
11,46,10.46
13,20,4.3099999
11,50,33.560001
12,45,24.549999
10,66,7.7199998
11,44,20.83
13,52,5.4699998
11,58,16.66
13,18,3.3299999
11,43,7.9099998
12,47,15.04
17,43,9.71
12,48,36.259998
11,47,23.379999
11,46,16.110001
10,61,6.6700001
11,21,2.5
15,57,6.25
12,20,9.8599997
11,34,8.8999996
10,28,11.39
11,51,14.93
18,48,28.15
16,64,8.4700003
11,42,5.6799998
16,30,21.959999
17,31,19.360001
19,47,18.879999
16,45,23.290001
18,42,27.469999
15,21,8.46
10,58,19.629999
10,49,7
10,45,7.3800001
11,54,6.1999998
13,60,9.1099997
10,66,6.7600002
11,34,8.75
17,54,20.5
17,55,28.030001
13,54,21.15
17,24,11.78
14,33,7.2199998
12,38,8.0799999
12,45,20.27
11,45,9.8199997
11,44,9.1099997
13,30,7.6399999
16,27,14
13,48,21.629999
13,18,20.629999
10,65,4.1999998
16,55,16.950001
18,28,12.63
16,52,6
10,57,6.6700001
11,39,10.54
10,37,13.05
13,32,7.52
13,39,10.9
11,43,9.8500004
19,55,19.23
17,37,15.89
18,30,12.03
11,61,11.13
11,40,10.5
11,59,31.370001
11,27,5.8899999
13,29,5.8899999
17,41,14.96
17,43,20
10,54,9.6300001
14,54,10.36
11,54,6.3099999
16,39,10.77
17,48,26.35
10,58,11.54
11,44,17.26
19,42,8.9499998
11,51,16.379999
11,41,17.299999
13,19,5.4699998
13,45,38.52
16,33,18.469999
12,41,39.57
15,40,13.95
15,34,10.78
11,47,15.78
10,40,7.73
9,60,8.25
11,47,8.1000004
21,30,20.73
14,33,10.26
15,48,5.21
11,24,19.77
11,31,23.08
20,35,7.7800002
17,65,15.08
17,58,34.299999
14,52,12.66
13,48,9.9700003
13,51,19.23
13,18,11.14
9,58,11.54
10,65,10.32
13,29,7.3400002
12,40,14.83
16,39,10.63
13,27,16.49
11,34,10
12,47,9.8699999
11,29,7.48
12,26,8.6499996
17,32,7.1399999
13,29,8.1000004
11,51,20.889999
12,34,10
13,32,7.1399999
17,32,10.69
10,44,11.55
10,46,15.49
16,37,25.620001
11,47,16.49
19,51,5.4000001
13,49,7.9699998
11,26,10.5
13,42,24.790001
11,56,19.84
11,48,37.950001
11,50,6.6999998
13,35,8.3299999
13,37,13.66
14,22,6.3299999
18,39,6.1700001
13,44,48.080002
11,44,10.56
18,40,7.21
11,45,14.17
12,56,8.2399998
11,48,11.63
11,42,7.5
11,47,9.5299997
17,32,16.709999
10,66,33.779999
19,46,26
12,37,9.6099997
11,36,10.5
11,46,6.0799999
10,52,5.23
12,61,10.93
14,22,5.5
16,39,16.809999
13,42,11.08
11,57,8.1099997
17,32,11.39
19,65,50.610001
16,24,18.280001
13,28,7.5500002
13,36,8.0600004
13,55,16.709999
17,44,18.74
13,62,12.5
13,57,11.56
15,44,8.3900003
17,34,16.91
11,56,13.33
11,55,9.1300001
11,28,6.0500002
10,48,5.9400001
12,34,5.77
12,41,15.83
13,41,10.94
17,43,10.13
17,27,6.4000001
17,28,8.6499996
12,48,10.88
11,45,6.4000001
11,50,7.8000002
13,22,10.65
10,57,9.6199999
10,54,18.18
11,54,9
10,56,11.85
16,29,11.13
16,26,16.040001
10,57,5.8899999
13,22,6.6799998
13,36,5.1300001
13,35,23.360001
15,54,9.2399998
16,55,40.830002
13,51,8.6499996
18,46,22.98
11,39,7.2199998
13,58,22.76
16,40,19.24
10,46,13.81
19,30,19.24
21,30,24.040001
13,49,18.690001
16,34,16.889999
14,43,7.8899999
18,31,16.18
11,52,15.18
16,43,11.69
17,43,28.700001
12,19,2.24
13,34,18.450001
19,41,20.59
11,45,16.26
16,38,20.120001
11,48,13.74
11,30,7.3600001
13,62,5.6700001
11,35,6.54
11,51,18.139999
10,48,17.68
16,38,12.83
14,26,4.8000002
16,45,18.360001
18,58,14.44
11,52,10.12
10,52,6.5799999
11,20,4.0300002
11,58,9.3500004
11,59,8.7399998
16,25,6.1599998
11,31,6.75
11,33,20.200001
16,48,6.1399999
10,59,21.629999
14,30,4.5500002
10,60,8.9700003
10,56,5.8899999
10,60,7.6999998
10,60,6.1599998
11,21,16.09
11,23,9.71
14,49,35.610001
11,38,18.049999
10,57,7.3800001
13,44,8.8299999
13,44,6
11,49,12
10,59,20.74
10,36,6.1300001
17,41,31.66
11,53,24.290001
13,51,42.5
12,32,19.219999
17,31,15.18
10,39,10.11
10,42,4.73
10,33,6.52
20,54,6.6700001
16,53,17.629999
13,61,6.1900001
11,51,11.14
11,58,12.25
11,20,8.9799995
11,23,7.9299998
11,25,8.1400003
10,50,9.2399998
13,38,5.7199998
16,26,6.9200001
19,29,10.37
11,55,6.4000001
11,51,6.4099998
13,31,4.8800001
11,31,12.5
17,57,16.030001
10,65,15.85
6,47,10.04
6,39,4.4200001
11,27,7
11,34,7.0799999
13,52,18.139999
18,45,22.76
13,52,18.190001
15,46,9.3500004
11,42,7.25
11,38,10.48
17,37,7.6999998
14,33,13.16
10,47,15.06
10,60,23.08
12,22,5.8800001
18,30,9.6099997
13,26,9.1099997
9,25,6.3200002
16,53,20.780001
11,52,8.6099997
16,43,30.870001
11,55,6.6700001
17,29,20.24
19,27,19.5
16,23,9.6099997
12,46,17.209999
15,49,6.5
11,48,6.5500002
16,35,32.889999
12,41,31.190001
17,42,12.83
10,44,6.9899998
13,28,12.66
15,30,8.8400002
11,43,16.709999
16,28,16.83
18,56,46.150002
13,18,5.7600002
11,43,9.6000004
13,20,7.6999998
11,37,9
10,40,11.53
10,17,7.5
10,27,8.75
13,45,14.18
11,45,6.1900001
11,46,5.1100001
21,44,28.040001
19,47,16.83
13,38,10.28
11,34,5
11,58,12.5
12,24,7.3000002
12,38,7.3499999
11,50,14.55
16,21,5.75
11,35,12.09
11,40,8.9700003
14,38,10.36
11,32,12.49
11,41,11.55
11,36,7.4899998
12,44,12.06
15,26,5.7800002
16,23,11.22
10,57,8.3299999
11,54,7
11,50,22.540001
13,42,19.23
12,39,19.24
12,39,15.03
10,64,11.82
11,55,11.93
11,36,10.23
13,49,18.360001
11,25,11.45
16,23,6.1399999
11,45,11.39
11,42,8
11,36,19.23
13,42,14.86
11,28,9.75
21,29,15.88
16,44,24.049999
16,44,19.57
13,34,13.46
11,58,9.1099997
11,24,9.1400003
11,57,7.0799999
11,54,10.58
11,54,7.3899999
11,64,8.3299999
11,49,6.25
11,46,7.8499999
10,70,6
10,66,7.5
14,33,9.7700005
18,30,11.13
17,23,9.1300001
11,45,6.02
11,25,7.3699999
16,69,5.8000002
12,44,7.5700002
16,44,8.1099997
10,64,8.5699997
11,46,14
12,23,26.84
20,39,15.18
11,30,7.8099999
10,57,11.25
17,35,20.34
11,44,14.54
15,46,13.88
11,49,11.13
25,32,18.17
13,20,4.3499999
11,38,24.799999
16,33,12.16
13,43,12.44
11,43,30.209999
12,48,10.46
13,23,8.5900002
16,39,8.8699999
11,61,6.6300001
13,55,13.51
12,35,6.52
16,44,26.450001
16,45,15.79
13,25,10.1
13,26,5.77
13,36,17.870001
13,36,22.379999
15,62,27.49
16,62,22.76
13,37,54.939999
13,39,48.080002
12,24,7.5799999
13,33,8.2399998
11,43,10.81
16,22,5.3800001
16,44,11.55
11,29,6.4899998
18,38,30.370001
18,39,26.370001
16,38,19.25
15,55,10.95
17,51,23.629999
11,44,11.55
11,50,10.92
11,43,9.8000002
11,43,8.5699997
13,20,4.0599999
18,37,20.559999
11,51,8.3400002
11,21,8.9499998
11,20,8.0500002
15,47,18.190001
16,59,28.59
11,60,13.36
12,58,14.69
10,51,12.49
9,64,11.33
11,63,15.38
10,70,13.55
10,49,6.25
11,54,11.25
10,56,14.58
12,26,9.71
14,22,6.25
17,36,8.9099998
10,69,5.4499998
11,52,6
20,37,35.459999
11,41,15.77
18,49,12.16
16,42,19.620001
12,17,6.0999999
10,66,6.9200001
12,32,10.14
14,35,10.13
13,41,14.43
12,38,9.3199997
11,36,6.5
10,45,13.16
14,19,7.5
19,38,6.1799998
12,31,8.4099998
13,50,10.8
10,61,8.8400002
11,60,8.9700003
17,27,8.5799999
16,27,11.95
11,54,12.5
11,29,10
16,29,18.780001
10,58,7.5999999
10,61,8.6400003
13,55,22.51
13,55,13.6
13,25,8.1099997
17,63,35.669998
11,48,8.3299999
11,50,12.7
11,37,3.6400001
11,60,11.63
9,60,11.55
17,44,22.35
11,21,6.4099998
13,26,5.6399999
12,27,6.1700001
12,29,10.3
12,66,5.9400001
17,55,14.81
15,28,8.3599997
13,31,9.7399998
13,57,8.1000004
11,51,9.5299997
13,18,4.3099999
10,66,8.25
12,28,7.5
12,46,18.790001
13,45,7.3099999
12,33,10.43
12,32,12.91
12,66,7.6999998
11,26,8.6000004
11,28,7.5700002
13,49,12.83
12,48,8.0799999
11,46,10.73
13,43,18.700001
11,48,14.63
11,45,8.8999996
13,61,16.18
11,55,11.55
10,66,10.18
11,55,4.4299998
12,48,10.05
17,22,4.8000002
16,38,16.389999
11,37,6.8600001
11,42,19.66
13,47,13.65
17,37,15.13
11,45,50.610001
17,40,43.25
15,29,27.32
18,30,15.12
11,50,14.13
13,20,5.4099998
16,29,15.18
11,55,14.58
12,47,11.75
13,57,16.559999
12,64,9.1300001
11,51,.85000002
13,18,6.0799999
11,35,19.219999
11,39,11.52
16,37,19.24
18,38,32.709999
11,47,7.1999998
12,53,14.43
16,52,18.700001
11,52,14.15
17,57,24.530001
17,41,23.4
10,65,5.3099999
15,30,18.25
11,45,14.43
11,42,10
17,49,25.82
17,48,7
12,39,12.76
13,24,29.389999
11,60,9.75
16,36,33.650002
10,59,7.3200002
13,33,10.23
11,32,10.64
10,28,7.5
10,67,11.56
13,65,69.230003
12,59,12.09
11,58,7.5700002
19,46,10.7
11,53,10
11,56,6.25
13,24,6.4299998
12,37,9.3400002
13,31,7.1900001
11,25,7.1999998
16,33,24.6
18,34,15.73
11,54,7.0700002
11,29,6.1500001
11,63,6.25
10,59,12.83
16,22,9.3800001
11,68,6.5
15,26,6.4200001
13,23,2.5899999
11,43,10.67
11,46,8.75
12,44,6.46
13,59,16.77
14,38,10
11,40,9.2299995
14,31,13.51
13,31,14.9
19,43,26.66
16,39,28.549999
11,44,12.97
18,63,2.3900001
13,29,10.77
15,29,12.5
11,64,7.6700001
11,52,7.5799999
11,20,7.8200002
17,55,22.129999
11,49,11.84
14,22,8.1499996
11,61,9.25
13,18,6.8400002
13,31,11.5
11,48,6.4499998
11,49,34.919998
17,30,34.630001
16,29,29.110001
11,47,6.4000001
11,50,16.290001
14,19,6.75
11,59,16.49
12,68,30.799999
17,56,7.4000001
13,37,8.54
13,32,23.629999
13,32,20.84
15,42,9.6700001
11,42,10.63
10,32,6.3499999
10,24,6.8800001
13,37,9.4700003
11,48,11.52
12,65,11.64
12,40,7.6300001
16,47,18.02
11,49,7.5
13,32,11.53
18,36,19.76
20,50,19.110001
11,45,5.3800001
12,18,6.8800001
11,52,17.68
13,51,11.43
